171;FIELD;NIS.CoastlineA;VERACC;Vertical accuracy;CONTAINS DATA
172;FIELD;NIS.CoastlineA;VERDAT;Vertical datum;CONTAINS DATA
173;FIELD;NIS.CoastlineA;VERLEN;Vertical length;CONTAINS DATA
174;FIELD;NIS.CoastlineA;WATLEV;Water level effect;CONTAINS DATA
175;FIELD;NIS.CoastlineA;FCSubtype;FCSubtype;CONTAINS DATA
176;FIELD;NIS.CoastlineA;SCAMIN_STEP;SCAMIN step;CONTAINS DATA
177;FIELD;NIS.CoastlineA;NIS_VERIFIED;NIS Verified state;CONTAINS DATA
178;FIELD;NIS.CoastlineA;NIS_VERIFIER;NIS Verifier;CONTAINS DATA
179;FIELD;NIS.CoastlineA;NIS_VERIFY_DATE;NIS Verified date;CONTAINS DATA
180;FIELD;NIS.CoastlineA;NIS_EDITOR;NIS_EDITOR;CONTAINS DATA
181;FIELD;NIS.CoastlineA;NIS_LAST_MOD;NIS_LAST_MOD;CONTAINS DATA
182;FIELD;NIS.CoastlineA;NIS_EDITOR_COMMENT;NIS editor comments;CONTAINS DATA
183;FIELD;NIS.CoastlineA;Shape;Shape;CONTAINS DATA
184;FIELD;NIS.CoastlineA;Shape.STArea();Shape.STArea();CONTAINS DATA
185;FIELD;NIS.CoastlineA;Shape.STLength();Shape.STLength();CONTAINS DATA
186;SUBTYPE;NIS.CoastlineL;COALNE_Coastline;1;50683
187;SUBTYPE;NIS.CoastlineL;SLCONS_ShorelineConstruction;5;12204
188;FIELD;NIS.CoastlineL;OBJECTID;OBJECTID;CONTAINS DATA
189;FIELD;NIS.CoastlineL;GlobalID;GlobalID;CONTAINS DATA
190;FIELD;NIS.CoastlineL;DSNM;Data set name;CONTAINS DATA
191;FIELD;NIS.CoastlineL;LNAM;Long name;CONTAINS DATA
192;FIELD;NIS.CoastlineL;NOID;Nautical Object ID;CONTAINS DATA
193;FIELD;NIS.CoastlineL;INFORM;Information;CONTAINS DATA
194;FIELD;NIS.CoastlineL;NINFOM;Information in national language;CONTAINS DATA
195;FIELD;NIS.CoastlineL;NTXTDS;Textual description in national language;CONTAINS DATA
196;FIELD;NIS.CoastlineL;PICREP;Pictorial representation;CONTAINS DATA
197;FIELD;NIS.CoastlineL;TXTDSC;Textual description;CONTAINS DATA
198;FIELD;NIS.CoastlineL;SORDAT;Source date;CONTAINS DATA
199;FIELD;NIS.CoastlineL;SORIND;Source indication;CONTAINS DATA
